,time,time_delta,day,year,month
5482,2022-12-03 13:58:46.729000+00:00,0 days 01:39:56.388000,337,2022,12
5481,2022-12-03 14:44:13.870000+00:00,0 days 00:45:27.141000,337,2022,12
5480,2022-12-03 15:51:31.657000+00:00,0 days 01:07:17.787000,337,2022,12
5479,2022-12-03 16:06:23.732000+00:00,0 days 00:14:52.075000,337,2022,12
5478,2022-12-03 16:07:32.834000+00:00,0 days 00:01:09.102000,337,2022,12
5477,2022-12-03 16:09:03.100000+00:00,0 days 00:01:30.266000,337,2022,12
5476,2022-12-03 16:16:19.894000+00:00,0 days 00:07:16.794000,337,2022,12
5475,2022-12-03 16:18:53.008000+00:00,0 days 00:02:33.114000,337,2022,12
5474,2022-12-03 16:27:41.709000+00:00,0 days 00:08:48.701000,337,2022,12
5473,2022-12-03 16:33:27.810000+00:00,0 days 00:05:46.101000,337,2022,12
5472,2022-12-03 16:44:48.512000+00:00,0 days 00:11:20.702000,337,2022,12
5471,2022-12-03 20:52:47.821000+00:00,0 days 04:07:59.309000,337,2022,12
5470,2022-12-03 20:53:53.996000+00:00,0 days 00:01:06.175000,337,2022,12
5469,2022-12-03 21:04:45.984000+00:00,0 days 00:10:51.988000,337,2022,12
5468,2022-12-04 10:45:34.271000+00:00,0 days 13:40:48.287000,338,2022,12
5467,2022-12-04 10:49:05.258000+00:00,0 days 00:03:30.987000,338,2022,12
5466,2022-12-04 10:52:16.399000+00:00,0 days 00:03:11.141000,338,2022,12
5465,2022-12-04 10:55:04.540000+00:00,0 days 00:02:48.141000,338,2022,12
5464,2022-12-04 11:03:06.742000+00:00,0 days 00:08:02.202000,338,2022,12
